"年月","總編號","處理單位","處理編號","年","月","日","時","分","縣市","區","村里","鄰","街道","段","巷","弄","號","公尺處","街道.1","段.1","側","附近","道路","公里","公尺處.1","向","車道","平交道","公里.1","公尺處.2","附近.1","死","受傷","X2.30","天候","光線","道路類別","速限","道路型態","事故位置","路面鋪裝","路面狀態","路面缺陷","障礙物","視距","號誌種類","號誌動作","分向設施","快車道或一般車道間","快慢車道間","路面邊線","事故類型及型態","主要肇因","警局","分局","案件類別","事故類別","日期","道路1","道路2","概略位置","lon","lat"
10108,"10108Y00020020","YZA1","10108YZ000031",2012,8,19,7,50,"金門縣","金城鎮","",NA,"民權路","","",NA,"85","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","村里道路",40,"直路","一般車道（未劃分快慢車道）","柏油","乾燥","無缺陷","無障礙物","其他","無號誌","無號誌","寬式（50公分以上）","未繪設車道線","未繪設快慢車道分隔線","有","側撞","起步未注意其他車（人）安全","Y000","YZ00",1,2,2012-08-19,"民權路85號","","金門縣金城鎮","118.3146864","24.4332883"
10108,"10108Y00020021","YZA1","10108YZ000032",2012,8,19,14,27,"金門縣","金城鎮","東門里",NA,"北堤路","","",NA,"","","","","","迴龍宮前",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","縣道",40,"三岔路","交岔口附近","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","附標記","未繪設車道線","快慢車道分隔線","有","穿越道路中","未注意車前狀態","Y000","YZ00",1,2,2012-08-19,"北堤路","","金門縣金城鎮東門里迴龍宮前","118.3167419","24.4294062"
10108,"10108Y00020022","YZA1","10108YZ000033",2012,8,19,15,24,"金門縣","金城鎮","",NA,"環島西路","一","",NA,"","","","","","與庵前路口",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,"晴","日間自然光線","縣道",50,"四岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","其他","閃光號誌","正常","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","側撞","左轉彎未依規定","Y000","YZ00",1,2,2012-08-19,"環島西路一段","","金門縣金城鎮與庵前路口","118.3184801","24.4172073"
10108,"10108Y00020023","YZA1","10108YZ000034",2012,8,20,14,44,"金門縣","金寧鄉","",NA,"伯玉路","二","",NA,"","","","","","盤果路口",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","縣道",50,"四岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","行車管制號誌","正常","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","側撞","左轉彎未依規定","Y000","YZ00",1,2,2012-08-20,"伯玉路二段","","金門縣金寧鄉盤果路口","118.3416148","24.4414563"
10108,"10108Y00020024","YZA1","10108YZ000036",2012,8,21,8,14,"金門縣","金寧鄉","",NA,"","","",NA,"埔後115","","","","","電信局埔後幹12支3分2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","鄉道",40,"四岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","路口交岔撞","未依規定讓車","Y000","YZ00",1,2,2012-08-21,"金門縣金寧鄉埔後115號","","金門縣金寧鄉電信局埔後幹12支3分2","118.317029","24.442928"
10108,"10108Y00020029","YZA1","10108YZ000038",2012,8,22,11,25,"金門縣","金城鎮","",NA,"","","",NA,"","","","","","東門圓環",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","縣道",40,"圓環","一般車道（未劃分快慢車道）","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","車道線（無標記）","未繪設快慢車道分隔線","有","路上翻車、摔倒","未依規定減速","Y000","YZ00",1,2,2012-08-22,"金門縣金城鎮東門圓環","","金門縣金城鎮東門圓環","118.321386","24.431515"
10108,"10108Y00020030","YZA1","10108YZ000040",2012,8,23,14,35,"金門縣","金寧鄉","",NA,"林湖路","","",NA,"","","","","","浯江路口",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","村里道路",50,"三岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","側撞","左轉彎未依規定","Y000","YZ00",1,2,2012-08-23,"林湖路","","金門縣金寧鄉浯江路口","118.330303","24.4320985"
10108,"10108Y00020032","YZA1","10108YZ000043",2012,8,27,17,53,"金門縣","金城鎮","",NA,"民族路","","32",NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","村里道路",40,"四岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","其他","逆向行駛","Y000","YZ00",1,2,2012-08-27,"民族路32巷","","金門縣金城鎮","118.3157499","24.4302723"
10108,"","YZA1","10108YZ000044",2012,8,28,10,50,"金門縣","金寧鄉","榜林村",26,"伯玉路","一","",NA,"236","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"晴",NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y000","YZ00",1,4,2012-08-28,"伯玉路一段236號","","金門縣金寧鄉榜林村","118.3267756","24.4346914"
10108,"10108Y00020040","YZA1","10108YZ000045",2012,8,28,17,33,"金門縣","金城鎮","",NA,"環島北路","一","",NA,"17","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"雨","日間自然光線","縣道",60,"直路","一般車道（未劃分快慢車道）","柏油","濕潤","無缺陷","其他障礙物","其他","無號誌","無號誌","無標記","未繪設車道線","未繪設快慢車道分隔線","有","追撞","未保持行車安全距離","Y000","YZ00",1,2,2012-08-28,"環島北路一段17號","","金門縣金城鎮","118.3283226","24.4462231"
10108,"10108Y00020033","YZA1","10108YZ000046",2012,8,28,17,24,"金門縣","金寧鄉","",NA,"伯玉路","二","",NA,"223","","","","","002328號燈桿",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"雨","日間自然光線","縣道",60,"三岔路","交岔口附近","柏油","濕潤","無缺陷","無障礙物","良好","無號誌","無號誌","附標記","未繪設車道線","快慢車道分隔線","有","側撞","左轉彎未依規定","Y000","YZ00",1,2,2012-08-28,"伯玉路二段223號","","金門縣金寧鄉002328號燈桿","118.3416148","24.4414563"
10108,"10108Y00020042","YZA1","10108YZ000047",2012,8,29,12,22,"金門縣","金城鎮","",NA,"民族路","","",NA,"2","","","","","環島西民族路口",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","村里道路",40,"三岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","側撞","右轉彎未依規定","Y000","YZ00",1,2,2012-08-29,"民族路2號","","金門縣金城鎮環島西民族路口","118.3157499","24.4302723"
10108,"10108Y00020043","YZA1","10108YZ000048",2012,8,29,9,45,"金門縣","烈嶼鄉","",NA,"八青路","","",NA,"","","","","","與陽山公園路口",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,"晴","日間自然光線","村里道路",50,"三岔路","交岔口附近","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無標記","未繪設車道線","寬式快慢車道分隔島（50公分以上）","有","側撞","未依規定讓車","Y000","YZ00",1,2,2012-08-29,"八青路","","金門縣烈嶼鄉與陽山公園路口","118.2364682","24.422863"
10108,"10108Y00020044","YZA1","10108YZ000049",2012,8,29,9,30,"金門縣","烈嶼鄉","",NA,"","","",NA,"","","","","","青岐43號前產業道路",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,"晴","日間自然光線","村里道路",40,"彎曲路及附近","一般車道（未劃分快慢車道）","水泥","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","無","對向擦撞","未保持行車安全間隔","Y000","YZ00",1,2,2012-08-29,"金門縣烈嶼鄉青岐43號前產業道路","","金門縣烈嶼鄉青岐43號前產業道路","118.2257211","24.4161038"
10108,"10108Y00020041","YZA1","10108YZ000050",2012,8,29,9,20,"金門縣","金城鎮","",NA,"莒光路","","",NA,"145","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,"晴","日間自然光線","村里道路",40,"直路","一般車道（未劃分快慢車道）","其他鋪裝","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","無","側撞","迴轉未依規定","Y000","YZ00",1,2,2012-08-29,"莒光路145號","","金門縣金城鎮","118.3169343","24.432731"
10108,"10108Y00020034","YZA1","10108YZ000052",2012,8,30,17,15,"金門縣","金寧鄉","",NA,"慈湖路","一","",NA,"101","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","鄉道",50,"直路","一般車道（未劃分快慢車道）","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","其他","未注意車前狀態","Y000","YZ00",1,2,2012-08-30,"慈湖路一段101號","","金門縣金寧鄉","118.3117387","24.4416084"
10108,"10108Y00030007","YZA1","10108YZ000054",2012,8,30,16,20,"金門縣","金寧鄉","",NA,"伯玉路","二","",NA,"306","","","","","一條根",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"晴","日間自然光線","縣道",70,"四岔路","交岔口附近","柏油","乾燥","無缺陷","無障礙物","良好","行車管制號誌","正常","附標記","未繪設車道線","快慢車道分隔線","有","同向擦撞","違規超車","Y000","YZ00",1,3,2012-08-30,"伯玉路二段306號","","金門縣金寧鄉一條根","118.3416148","24.4414563"
10108,"10108Y00020036","YZA1","10108YZ000055",2012,8,31,13,25,"金門縣","金城鎮","",NA,"民生路","","",NA,"47","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","村里道路",40,"三岔路","交岔口附近","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無標記","未繪設車道線","快慢車道分隔線","有","其他","未注意車前狀態","Y000","YZ00",1,2,2012-08-31,"民生路47號","","金門縣金城鎮","118.3190184","24.43575"
10108,"","YZA1","10108YZ000056",2012,8,18,12,5,"金門縣","金城鎮","南門里",NA,"民權路","","",NA,"","","","","","西南門里公所前路段",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","鄉道",40,"四岔路","交岔口附近","柏油","乾燥","無缺陷","其他障礙物","良好","行車管制號誌","正常","附標記","未繪設車道線","未繪設快慢車道分隔線","有","路上翻車、摔倒","未注意車前狀態","Y000","YZ00",3,2,2012-08-18,"民權路","","金門縣金城鎮南門里西南門里公所前路段","118.3168946","24.4355379"
10109,"10109Y00030003","YYA1","10109YY000002",2012,9,1,14,0,"金門縣","金沙鎮","",NA,"","","",NA,"","","","","","呂厝至斗門何浦國小前路段",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"晴","日間自然光線","村里道路",50,"直路","一般車道（未劃分快慢車道）","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無標記","未繪設車道線","未繪設快慢車道分隔線","有","衝出路外","酒醉（後）駕駛失控","Y000","YY00",1,3,2012-09-01,"金門縣金沙鎮呂厝至斗門何浦國小前路段","","金門縣金沙鎮呂厝至斗門何浦國小前路段","118.3953881","24.4782925"
10109,"10109Y00020004","YYA1","10109YY000005",2012,9,3,13,44,"金門縣","金湖鎮","",NA,"環島南路","五","",NA,"","","士校路","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","村里道路",50,"四岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","行車管制號誌","正常","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","追撞","未保持行車安全距離","Y000","YY00",1,2,2012-09-03,"環島南路五段","士校路","","118.418513","24.434034"
10109,"10109Y00030001","YYA1","10109YY000014",2012,9,10,22,56,"金門縣","金沙鎮","",NA,"環中路","","",NA,"","","","","","擎天水庫前路段",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"晴","夜間（或隧道、地下道、涵洞）有照明","村里道路",40,"彎曲路及附近","一般車道（未劃分快慢車道）","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無標記","未繪設車道線","未繪設快慢車道分隔線","有","路上翻車、摔倒","酒醉（後）駕駛失控","Y000","YY00",1,3,2012-09-10,"環中路","","金門縣金沙鎮擎天水庫前路段","118.3912208","24.4595516"
10109,"10109Y00020017","YYA1","10109YY000020",2012,9,14,14,20,"金門縣","金沙鎮","汶沙里",NA,"環島東路","一","",NA,"","","","","","與國中路路口處",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","村里道路",60,"四岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","追撞","未保持行車安全距離","Y000","YY00",1,2,2012-09-14,"環島東路一段","","金門縣金沙鎮汶沙里與國中路路口處","118.4213083","24.4841071"
10109,"10109Y00020019","YYA1","10109YY000025",2012,9,16,11,10,"金門縣","金沙鎮","",NA,"","","",NA,"","","","","","忠孝新村98號旁路口",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"陰","日間自然光線","村里道路",40,"四岔路","交岔路口內","其他鋪裝","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","無","側撞","右轉彎未依規定","Y000","YY00",1,2,2012-09-16,"金門縣金沙鎮忠孝新村98號旁路口","","金門縣金沙鎮忠孝新村98號旁路口","118.413013","24.493643"
10109,"10109Y00020021","YYA1","10109YY000026",2012,9,18,15,20,"金門縣","金沙鎮","",NA,"環島北路","四","",NA,"","","","","","金沙淨水廠入口處",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","村里道路",50,"三岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","側撞","未依規定讓車","Y000","YY00",1,2,2012-09-18,"環島北路四段","","金門縣金沙鎮金沙淨水廠入口處","118.4045085","24.4840105"
10109,"10109Y00020030","YYA1","10109YY000031",2012,9,21,17,50,"金門縣","金湖鎮","",NA,"環島南路","四","",NA,"","","","","","168加油站前路段",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,"晴","日間自然光線","村里道路",50,"彎曲路及附近","一般車道（未劃分快慢車道）","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","附標記","未繪設車道線","未繪設快慢車道分隔線","有","其他","起步未注意其他車（人）安全","Y000","YY00",1,2,2012-09-21,"環島南路四段","","金門縣金湖鎮168加油站前路段","118.40101","24.438041"
10109,"10109Y00020031","YYA1","10109YY000032",2012,9,22,23,40,"金門縣","金沙鎮","",NA,"環島北路","三","",NA,"","往","蘭洋路","","","晨光療養院前產業道路",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","夜間（或隧道、地下道、涵洞）無照明","村里道路",50,"直路","一般車道（未劃分快慢車道）","水泥","乾燥","無缺陷","其他障礙物","其他","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","無","路上翻車、摔倒","路況危險無安全（警告）設施","Y000","YY00",1,2,2012-09-22,"環島北路三段","蘭洋路","","118.3843702","24.461898"
10109,"10109Y00020032","YYA1","10109YY000035",2012,9,27,13,9,"金門縣","金湖鎮","",NA,"黃海路","","",NA,"","","","","","01564號路燈桿前路段",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","村里道路",50,"直路","一般車道（未劃分快慢車道）","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無標記","未繪設車道線","未繪設快慢車道分隔線","有","路上翻車、摔倒","未注意車前狀態","Y000","YY00",1,2,2012-09-27,"黃海路","","金門縣金湖鎮01564號路燈桿前路段","118.4256931","24.452032"
10109,"10109Y00010001","YYA1","10109YY000037",2012,9,28,13,18,"金門縣","金沙鎮","",NA,"浦華路","","",NA,"","","","","","01452號路燈附近新前墩往內洋方向",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,"晴","日間自然光線","村里道路",40,"直路","一般車道（未劃分快慢車道）","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無標記","未繪設車道線","未繪設快慢車道分隔線","有","撞路樹、電桿","未注意車前狀態","Y000","YY00",1,1,2012-09-28,"浦華路","","金門縣金沙鎮01452號路燈附近新前墩往內洋方向","118.4550046","24.4639639"
10109,"10109Y00020001","YZA1","10109YZ000001",2012,9,1,8,25,"金門縣","金城鎮","",NA,"","","",NA,"","","","","","東門圓環",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"陰","日間自然光線","村里道路",40,"圓環","一般車道（未劃分快慢車道）","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","車道線（無標記）","未繪設快慢車道分隔線","有","其他","未依規定讓車","Y000","YZ00",1,2,2012-09-01,"金門縣金城鎮東門圓環","","金門縣金城鎮東門圓環","118.321386","24.431515"
10109,"10109Y00020002","YZA1","10109YZ000003",2012,9,2,7,35,"金門縣","金城鎮","賢庵里",NA,"環島西路","一","",NA,"","","","","","吳厝路口",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,"晴","日間自然光線","村里道路",50,"三岔路","交岔口附近","柏油","濕潤","無缺陷","無障礙物","良好","無號誌","無號誌","附標記","未繪設車道線","未繪設快慢車道分隔線","有","其他","裝載未盡安全措施","Y000","YZ00",1,2,2012-09-02,"環島西路一段","","金門縣金城鎮賢庵里吳厝路口","118.3184801","24.4172073"
