"年月","總編號","處理單位","處理編號","年","月","日","時","分","縣市","區","村里","鄰","街道","段","巷","弄","號","公尺處","街道.1","段.1","側","附近","道路","公里","公尺處.1","向","車道","平交道","公里.1","公尺處.2","附近.1","死","受傷","X2.30","天候","光線","道路類別","速限","道路型態","事故位置","路面鋪裝","路面狀態","路面缺陷","障礙物","視距","號誌種類","號誌動作","分向設施","快車道或一般車道間","快慢車道間","路面邊線","事故類型及型態","主要肇因","警局","分局","案件類別","事故類別","日期","道路1","道路2","概略位置","lon","lat"
10103,"10103Y00020035","YZA1","10103YZ000042",2012,3,28,6,30,"金門縣","金寧鄉","",NA,"","","",NA,"埔邊22","","","","","路段",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,"晴","日間自然光線","村里道路",40,"彎曲路及附近","一般車道（未劃分快慢車道）","柏油","乾燥","無缺陷","無障礙物","樹木、農作物","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","無","對向擦撞","未靠右行駛","Y000","YZ00",1,2,"2012-03-28","金門縣金寧鄉埔邊22號","","金門縣金寧鄉路段",118.317249,24.439896
10209,"10209Y00020005","YZA1","10209YZ000007",2013,9,3,16,50,"金門縣","金城鎮","",NA,"北堤路","","",NA,"","","","","","29號前",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","村里道路",40,"三岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","追撞","左轉彎未依規定","Y000","YZ00",1,2,"2013-09-03","北堤路","","金門縣金城鎮29號前",118.3167419,24.4294062
10103,"","YZA1","10103YZ000044",2012,3,30,11,18,"金門縣","金城鎮","",NA,"莒光路","","",NA,"169-1","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"晴",NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y000","YZ00",1,4,"2012-03-30","莒光路169-1號","","金門縣金城鎮",118.3169343,24.432731
10104,"10104Y00020022","YZA1","10104YZ000014",2012,4,8,18,17,"金門縣","金寧鄉","",NA,"伯玉路","一","",NA,"","","","","","00237號燈桿前",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,"晴","晨或暮光","村里道路",60,"三岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","側撞","未依規定減速","Y000","YZ00",1,2,"2012-04-08","伯玉路一段","","金門縣金寧鄉00237號燈桿前",118.3267756,24.4346914
10103,"10103Y00020030","YZA1","10103YZ000046",2012,3,26,9,50,"金門縣","金城鎮","",NA,"西海路","二","",NA,"","","","","","03715燈桿旁路段",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","村里道路",50,"三岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","側撞","未依規定讓車","Y000","YZ00",1,2,"2012-03-26","西海路二段","","金門縣金城鎮03715燈桿旁路段",118.3041626,24.4144371
10204,"10204Y00020002","YZA1","10204YZ000002",2013,4,2,8,2,"金門縣","金城鎮","東門里",NA,"珠浦東路","","",NA,"3","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,"晴","日間自然光線","鄉道",40,"四岔路","交岔路口內","碎石","乾燥","無缺陷","無障礙物","其他","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","無","路口交岔撞","未依規定讓車","Y000","YZ00",1,2,"2013-04-02","珠浦東路3號","","金門縣金城鎮東門里",118.3189755,24.4310564
10103,"10103Y00020044","YZA1","10103YZ000051",2012,3,31,21,40,"金門縣","金城鎮","",NA,"珠浦北路","","",NA,"33","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","夜間（或隧道、地下道、涵洞）有照明","村里道路",40,"直路","一般車道（未劃分快慢車道）","其他鋪裝","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","路上翻車、摔倒","未注意車前狀態","Y000","YZ00",1,2,"2012-03-31","珠浦北路33號","","金門縣金城鎮",118.3172552,24.4337778
10312,"10312Y00020052","YZA1","10312YZ000048",2014,12,19,17,45,"金門縣","金城鎮","",NA,"伯玉路","一","",NA,"","","","","","東門圓環口",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"雨","夜間（或隧道、地下道、涵洞）有照明","村里道路",60,"廣場","一般車道（未劃分快慢車道）","柏油","濕潤","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","車道線（無標記）","未繪設快慢車道分隔線","有","路上翻車、摔倒","酒醉（後）駕駛失控","Y000","YZ00",1,2,"2014-12-19","伯玉路一段","","金門縣金城鎮東門圓環口",118.3267756,24.4346914
10104,"","YYA1","10104YY000030",2012,4,16,13,30,"金門縣","金湖鎮","",NA,"中正路","","",NA,"","","","","","土地銀行前停車場",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y000","YY00",4,3,"2012-04-16","中正路","","金門縣金湖鎮土地銀行前停車場",118.4156249,24.4409009
10306,"10306Y00030003","YYA1","10306YY000056",2014,6,24,7,37,"金門縣","金湖鎮","新湖里",NA,"","","",NA,"","","","","","湖前16之2號住家旁巷道",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"晴","日間自然光線","村里道路",40,"直路","一般車道（未劃分快慢車道）","柏油","乾燥","無缺陷","其他障礙物","建築物","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","無","對向擦撞","未保持行車安全間隔","Y000","YY00",1,3,"2014-06-24","金門縣金湖鎮新湖里湖前16之2號住家旁巷道","","金門縣金湖鎮新湖里湖前16之2號住家旁巷道",118.417239,24.439798
10104,"10104Y00030001","YYA1","10104YY000031",2012,4,17,18,40,"金門縣","金湖鎮","新市里",NA,"中興路","","",NA,"11","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"雨","夜間（或隧道、地下道、涵洞）有照明","村里道路",40,"直路","一般車道（未劃分快慢車道）","柏油","濕潤","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","倒車撞","倒車未依規定","Y000","YY00",1,3,"2012-04-17","中興路11號","","金門縣金湖鎮新市里",118.4152513,24.4407638
10201,"10201Y00020014","YZA1","10201YZ000020",2013,1,13,1,38,"金門縣","金城鎮","",NA,"北堤路","","",NA,"100","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"陰","夜間（或隧道、地下道、涵洞）有照明","村里道路",40,"四岔路","交岔口附近","柏油","乾燥","無缺陷","無障礙物","良好","行車管制號誌","正常","附標記","未繪設車道線","未繪設快慢車道分隔線","有","其他","未注意車前狀態","Y000","YZ00",1,2,"2013-01-13","北堤路100號","","金門縣金城鎮",118.3167419,24.4294062
10104,"10104Y00020046","YYA1","10104YY000047",2012,4,26,9,32,"金門縣","金湖鎮","",NA,"瓊義路","","",NA,"","","","","","農用物資供銷站",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","村里道路",50,"三岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","側撞","迴轉未依規定","Y000","YY00",1,2,"2012-04-26","瓊義路","","金門縣金湖鎮農用物資供銷站",118.3750744,24.4504136
10209,"10209Y00020001","YYA1","10209YY000001",2013,9,1,8,42,"金門縣","金沙鎮","",NA,"環島北路","三","",NA,"","","","","","中蘭路段電線桿沙陽高幹106Z0960CD07左1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,"晴","日間自然光線","村里道路",40,"三岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","側撞","未依規定讓車","Y000","YY00",1,2,"2013-09-01","環島北路三段","","金門縣金沙鎮中蘭路段電線桿沙陽高幹106Z0960CD07左1",118.388325,24.466263
10104,"10104Y00020034","YZA1","10104YZ000005",2012,4,4,22,15,"金門縣","金寧鄉","",NA,"慈湖路","一","",NA,"","","","","","旁產業道路",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,"晴","夜間（或隧道、地下道、涵洞）無照明","其他",40,"彎曲路及附近","一般車道（未劃分快慢車道）","水泥","乾燥","無缺陷","其他障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","無","路上翻車、摔倒","未注意車前狀態","Y000","YZ00",1,2,"2012-04-04","慈湖路一段","","金門縣金寧鄉旁產業道路",118.3117387,24.4416084
10305,"10305Y00020045","YZA1","10305YZ000024",2014,5,7,15,43,"金門縣","金寧鄉","湖埔村",NA,"慈湖路","二","",NA,"","","","","","福興汽車修配廠路段",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","鄉道",50,"直路","一般車道（未劃分快慢車道）","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無標記","未繪設車道線","未繪設快慢車道分隔線","有","路上翻車、摔倒","酒醉（後）駕駛失控","Y000","YZ00",1,2,"2014-05-07","慈湖路二段","","金門縣金寧鄉湖埔村福興汽車修配廠路段",118.3086295,24.4503462
10104,"10104Y00020013","YZA1","10104YZ000018",2012,4,10,12,55,"金門縣","金城鎮","",NA,"民族路","","",NA,"214","","","","","路段",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,"陰","日間自然光線","村里道路",40,"彎曲路及附近","其他","其他鋪裝","濕潤","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","無","對向擦撞","酒醉（後）駕駛失控","Y000","YZ00",1,2,"2012-04-10","民族路214號","","金門縣金城鎮路段",118.3157499,24.4302723
10210,"10210Y00020007","YZA1","10210YZ000009",2013,10,4,20,15,"金門縣","金城鎮","",NA,"中興路","","",NA,"65","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","夜間（或隧道、地下道、涵洞）有照明","村里道路",40,"直路","一般車道（未劃分快慢車道）","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","無","同向擦撞","未保持行車安全間隔","Y000","YZ00",1,2,"2013-10-04","中興路65號","","金門縣金城鎮",118.3173522,24.4330032
10104,"10104Y00020018","YZA1","10104YZ000024",2012,4,11,19,45,"金門縣","金城鎮","",NA,"環島西路","二","",NA,"","","","","","救國團前路段",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,"晴","夜間（或隧道、地下道、涵洞）有照明","鄉道",50,"四岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","附標記","車道線（附標記）","未繪設快慢車道分隔線","有","其他","違規超車","Y000","YZ00",1,2,"2012-04-11","環島西路二段","","金門縣金城鎮救國團前路段",118.3148723,24.4566699
10305,"10305Y00020054","YZA1","10305YZ000074",2014,5,27,17,10,"金門縣","金城鎮","",NA,"民權路","","",NA,"61","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,"晴","日間自然光線","村里道路",50,"三岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","追撞","未保持行車安全距離","Y000","YZ00",1,2,"2014-05-27","民權路61號","","金門縣金城鎮",118.3140012,24.4324688
10202,"10202Y00020016","YZA1","10202YZ000032",2013,2,21,14,32,"金門縣","金城鎮","",NA,"環島西路","一","",NA,"","","","","","東門圓環",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","村里道路",50,"圓環","一般車道（未劃分快慢車道）","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","車道線（無標記）","未繪設快慢車道分隔線","有","其他","未依規定讓車","Y000","YZ00",1,2,"2013-02-21","環島西路一段","","金門縣金城鎮東門圓環",118.3184801,24.4172073
10104,"10104Y00020024","YZA1","10104YZ000032",2012,4,18,19,46,"金門縣","金城鎮","",NA,"民生路","","",NA,"2","","","","","金城鎮公所前路段",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"陰","夜間（或隧道、地下道、涵洞）有照明","村里道路",50,"四岔路","交岔路口內","柏油","濕潤","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","對向擦撞","違規超車","Y000","YZ00",1,2,"2012-04-18","民生路2號","","金門縣金城鎮金城鎮公所前路段",118.3209249,24.4326671
10202,"10202Y00020002","YZA1","10202YZ000009",2013,2,8,15,25,"金門縣","金城鎮","",NA,"環島西路","一","",NA,"","","民族路","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"陰","日間自然光線","縣道",50,"三岔路","交岔口附近","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無標記","未繪設車道線","未繪設快慢車道分隔線","有","對向擦撞","逆向行駛","Y000","YZ00",1,2,"2013-02-08","環島西路一段","民族路","",118.321341,24.430973
10211,"10211Y00020036","YZA1","10211YZ000048",2013,11,27,11,40,"金門縣","金寧鄉","",NA,"盤果路","","",NA,"","","","","","盤果路伯玉路口",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","縣道",50,"四岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","行車管制號誌","正常","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","側撞","違規超車","Y000","YZ00",1,2,"2013-11-27","盤果路","","金門縣金寧鄉盤果路伯玉路口",118.3423814,24.4390088
10104,"10104Y00020028","YZA1","10104YZ000036",2012,4,22,0,44,"金門縣","金城鎮","",NA,"民生路","","",NA,"","","民權路","","","路口",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"陰","夜間（或隧道、地下道、涵洞）有照明","村里道路",40,"四岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","閃光號誌","正常","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","路口交岔撞","未依規定讓車","Y000","YZ00",1,2,"2012-04-22","民生路","民權路","",118.318387,24.437086
10106,"10106Y00020027","YZA1","10106YZ000036",2012,6,18,17,22,"金門縣","金城鎮","",NA,"環島北路","一","38",2,"11","","","","","十字路口",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","村里道路",40,"四岔路","交岔路口內","水泥","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","路口交岔撞","未依規定讓車","Y000","YZ00",1,2,"2012-06-18","環島北路一段38巷2弄11號","","金門縣金城鎮十字路口",118.3283226,24.4462231
10305,"10305Y00030005","YZA1","10305YZ000026",2014,5,8,13,49,"金門縣","金城鎮","賢庵里",NA,"環島西路","一","",NA,"","","","","","藥井產業道",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"晴","日間自然光線","村里道路",50,"三岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","追撞","未保持行車安全距離","Y000","YZ00",1,3,"2014-05-08","環島西路一段","","金門縣金城鎮賢庵里藥井產業道",118.3184801,24.4172073
10105,"10105Y00020005","YZA1","10105YZ000005",2012,5,2,11,20,"金門縣","金城鎮","東門里",NA,"","","",NA,"","","","","","東門圓環",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","縣道",60,"圓環","環道匝道","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","車道線（附標記）","未繪設快慢車道分隔線","有","追撞","未保持行車安全距離","Y000","YZ00",1,2,"2012-05-02","金門縣金城鎮東門里東門圓環","","金門縣金城鎮東門里東門圓環",118.321386,24.431515
10201,"","YYA1","10201YY000006",2013,1,6,15,0,"金門縣","金湖鎮","新湖里",NA,"","","",NA,"","","","","","信義新村88之25號前",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"晴",NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y000","YY00",1,4,"2013-01-06","金門縣金湖鎮新湖里信義新村88之25號前","","金門縣金湖鎮新湖里信義新村88之25號前",118.410361,24.435293
10105,"10105Y00020019","YZA1","10105YZ000010",2012,5,6,1,56,"金門縣","金寧鄉","",NA,"林堡路","","",NA,"","","","","","00486號路燈桿附近",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","夜間（或隧道、地下道、涵洞）有照明","村里道路",60,"直路","一般車道（未劃分快慢車道）","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","附標記","未繪設車道線","未繪設快慢車道分隔線","無","路上翻車、摔倒","酒醉（後）駕駛失控","Y000","YZ00",1,2,"2012-05-06","林堡路","","金門縣金寧鄉00486號路燈桿附近",118.3345146,24.4434579
10207,"10207Y00020039","YYA1","10207YY000049",2013,7,28,0,31,"金門縣","金湖鎮","",NA,"伯玉路","四","",NA,"","","","","","總鑫太陽能店家前路段",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","夜間（或隧道、地下道、涵洞）有照明","村里道路",70,"直路","一般車道（未劃分快慢車道）","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無標記","未繪設車道線","快慢車道分隔線","有","路上翻車、摔倒","酒醉（後）駕駛失控","Y000","YY00",1,2,"2013-07-28","伯玉路四段","","金門縣金湖鎮總鑫太陽能店家前路段",118.3798588,24.4470039
